"WorkerId";"WorkTimeInSeconds";"Input.name";"Answer.Competence";"Answer.Engagement";"Answer.Global";"Answer.Keyword";"Answer.Persuasiveness";"clip"
"AVNP1F3CADQRW";177;"BOD03";5;4;70;"danse";4;"beginning"
"A1V6B98VMTBSFS";405;"BOD03";5;4;80;"Les implications de la danse en Afrique de l'Ouest";4;"full"
"A3MSYMSTHZJI98";429;"BOD03";5;4;92;"Danser";5;"full"
"AJT3SUCY8NCHA";377;"BOD03";5;5;98;"danse";5;"full"
"A2EXPV7UOY7RP6";155;"BOD04";4;4;60;"Pain";1;"middle"
"A2I2S3U4DRA8ZV";80;"BOD04";4;4;50;"cortex";3;"middle"
"A3KLFN0W4O3JVC";93;"BOD04";2;2;50;"La prise de dǸcision Ǹmotionnelle";2;"middle"
"A3IJILP55BWIOP";76;"BOD04";2;2;35;"cerveau";2;"end"
"AALP4034U041N";84;"BOD04";3;3;49;"cerveau";3;"end"
"AJU7B06ZHGRQS";254;"BOD04";3;2;42;"Neurobiologie";2;"end"
"A1337MPXA69L1O";69;"BOD04";3;3;67;"Intelligence";3;"beginning"
"A3IRGLXO0OXSQG";66;"BOD04";3;2;64;"intelligence";4;"beginning"
"AUKSY0PD8DSB0";139;"BOD04";5;5;78;"IA";4;"beginning"
"A2YX27BC5JWP26";188;"BOD04";4;4;68;"intelligence artificielle";3;"full"
"A3MSYMSTHZJI98";490;"BOD04";5;4;86;"intelligence";4;"full"
"AJT3SUCY8NCHA";251;"BOD04";4;5;85;"Intelligence";5;"full"
"A11ZL8DT13UGRN";112;"BOD05";4;4;71;"granulats recycl��s";3;"middle"
"A15IJ20C3R4HUO";243;"BOD05";3;4;83;"mǸthode d'intelligence artificielle innovante, recyclage";4;"middle"
"A3F6FNJMTWTPTA";74;"BOD05";2;3;65;"recyclage";3;"middle"
"A1LSQXRX64F90G";217;"BOD05";4;3;75;"capturer du CO2 avec des cailloux recycle";4;"end"
"A2BF2FUO6F63N7";113;"BOD05";4;4;82;"grava absorber";4;"end"
"A3IJILP55BWIOP";114;"BOD05";3;2;40;"recyclage";2;"end"
"A1337MPXA69L1O";69;"BOD05";3;2;64;"b̩ton";3;"beginning"
"A14120JDOB1JHX";103;"BOD05";4;3;75;"fabriquer le b̬ton";3;"beginning"
"ACKM83MOGDRHP";101;"BOD05";3;4;74;"b̩ton";4;"beginning"
"A1V6B98VMTBSFS";375;"BOD05";4;4;76;"L'importance des structures en bǸton dans nos vies";3;"full"
"A2XRYTR6NXY53H";439;"BOD05";4;3;75;"Recyclage du bǸton";3;"full"
"A3MSYMSTHZJI98";302;"BOD05";4;4;92;"Environnement";4;"full"
"A13PVNQT2WWWVL";80;"BOD06";5;3;75;"violence mǸdiatique";4;"middle"
"A2I2S3U4DRA8ZV";145;"BOD06";3;4;71;"moderation";3;"middle"
"A84BZJ0HK981A";140;"BOD06";5;4;84;"modǸration du contenu";4;"middle"
"A2BF2FUO6F63N7";64;"BOD06";4;2;85;"communication";4;"end"
"A3IJILP55BWIOP";82;"BOD06";2;2;40;"psychologie";2;"end"
"AZBGXVYME48RJ";76;"BOD06";4;4;81;"violence internet";4;"end"
"A1337MPXA69L1O";65;"BOD06";5;4;74;"r̩seaux sociaux";4;"beginning"
"ACKM83MOGDRHP";100;"BOD06";3;4;53;"internet";3;"beginning"
"AQ6J9UQL7OXLR";220;"BOD06";4;3;84;"moderation";1;"beginning"
"A2YX27BC5JWP26";227;"BOD06";4;3;72;"violence mediatiques";3;"full"
"A3MSYMSTHZJI98";547;"BOD06";4;4;85;"internet";4;"full"
"A3POQ5BNIWRKJP";217;"BOD06";5;5;100;"Situation de crise liǸe aux commentaires malveillants sur Internet";5;"full"
"A2825I2XO6KZEP";158;"BOD07";4;3;68;"phonologie";3;"middle"
"A84BZJ0HK981A";78;"BOD07";5;3;92;"phonologie";5;"middle"
"ARJDD0Z3R65BD";162;"BOD07";4;4;83;"Voiture";4;"middle"
"A2BF2FUO6F63N7";71;"BOD07";4;4;79;"language";4;"end"
"A2X4F7K9G49DDC";87;"BOD07";4;4;71;"langues";4;"end"
"AZBGXVYME48RJ";69;"BOD07";4;3;61;"Consonne";3;"end"
"A3IRGLXO0OXSQG";66;"BOD07";4;3;75;"linguistique";4;"beginning"
"ACKM83MOGDRHP";105;"BOD07";5;5;79;"linguiste";4;"beginning"
"AVNP1F3CADQRW";85;"BOD07";5;5;91;"linguistique";5;"beginning"
"A3MSYMSTHZJI98";285;"BOD07";4;4;92;"phonologie";4;"full"
"A67LIDMIXQ67N";209;"BOD07";5;5;80;"Langue";4;"full"
"AJT3SUCY8NCHA";212;"BOD07";5;5;98;"phonologie";5;"full"
"A13PVNQT2WWWVL";76;"BOD08";5;3;75;"atome d'acier";4;"middle"
"A28UOASDK07CKF";88;"BOD08";3;4;53;"chimie";5;"middle"
"A3KLFN0W4O3JVC";114;"BOD08";2;2;46;"la machine �� hydrog��ne";2;"middle"
"A2BF2FUO6F63N7";135;"BOD08";4;4;48;"atome";2;"end"
"A2X4F7K9G49DDC";111;"BOD08";1;3;42;"l'hydrog��ne";2;"end"
"A3IJILP55BWIOP";94;"BOD08";3;2;59;"hydrog��ne";3;"end"
"A1337MPXA69L1O";72;"BOD08";3;2;37;"p̩trole";2;"beginning"
"A31PVZ4KDUMEEV";120;"BOD08";4;4;68;"hydrog̬ne";4;"beginning"
"ACKM83MOGDRHP";103;"BOD08";4;4;69;"p̩trolier";4;"beginning"
"A1V6B98VMTBSFS";328;"BOD08";4;3;78;"Th��se sur l'amǸlioration de la durabilitǸ �� l'hydrog��ne de la relativitǸ de l'acier.";4;"full"
"A2OVMRCLSHX036";262;"BOD08";3;3;54;"fragilisationdes pipelines par l'hydrog��ne";3;"full"
"A3MSYMSTHZJI98";858;"BOD08";4;4;94;"Atomes d'hydrog��ne";4;"full"
"A2I2S3U4DRA8ZV";115;"BOD09";3;3;85;"enseignement";3;"middle"
"A3KLFN0W4O3JVC";90;"BOD09";2;3;50;"Transformation des pratiques dans les institutions de l'education";2;"middle"
"ARJDD0Z3R65BD";157;"BOD09";4;4;76;"Enseignement";4;"middle"
"A2BF2FUO6F63N7";72;"BOD09";3;1;63;"pǸdagogique";4;"end"
"A3IJILP55BWIOP";71;"BOD09";3;4;57;"Education";4;"end"
"AZBGXVYME48RJ";66;"BOD09";3;3;82;"Enseignement";4;"end"
"A1337MPXA69L1O";68;"BOD09";5;4;81;"enseignement";4;"beginning"
"A3IRGLXO0OXSQG";73;"BOD09";4;3;75;"p̩dagogie";4;"beginning"
"A3NSVJGHKJE2DY";200;"BOD09";3;3;67;"Enseignement";3;"beginning"
"A3A6KSG3QG6AUK";576;"BOD09";5;5;86;"pǸdagogique";5;"full"
"A3MSYMSTHZJI98";572;"BOD09";5;4;97;"pǸdagogique j'accompagne";4;"full"
"A3POQ5BNIWRKJP";242;"BOD09";5;5;99;"Transformation pǸdagogique dans l'enseignement supǸrieur";5;"full"
"A13PVNQT2WWWVL";72;"BOD10";4;3;75;"rǸsine pin maritime";3;"middle"
"A84BZJ0HK981A";156;"BOD10";5;3;79;"vernis";4;"middle"
"ARJDD0Z3R65BD";215;"BOD10";4;4;63;"Pin";3;"middle"
"A1S2V59V7NHOKQ";67;"BOD10";5;1;56;"stradivernis";2;"end"
"A2BF2FUO6F63N7";68;"BOD10";4;1;79;"vernis";4;"end"
"A3IJILP55BWIOP";93;"BOD10";4;3;51;"vernis";4;"end"
"A1337MPXA69L1O";64;"BOD10";3;2;45;"Vernis";3;"beginning"
"A3NSVJGHKJE2DY";111;"BOD10";3;3;53;"vernis";3;"beginning"
"AQ6J9UQL7OXLR";209;"BOD10";4;3;75;"Stradivernis";3;"beginning"
"A14N7TK3CEQVAE";373;"BOD10";5;5;100;"vernis";5;"full"
"A1V6B98VMTBSFS";641;"BOD10";3;4;34;"DǸveloppement de vernis amǸliorǸs";3;"full"
"A3MSYMSTHZJI98";815;"BOD10";4;5;84;"chimie";4;"full"
"A28UOASDK07CKF";97;"BOD11";4;5;85;"incendie";4;"middle"
"A2URLJ0ZX78TOY";124;"BOD11";4;3;55;"Protection";3;"middle"
"A3KLFN0W4O3JVC";86;"BOD11";2;2;65;"Une rǸsine anti feu";3;"middle"
"A2BF2FUO6F63N7";123;"BOD11";4;1;71;"revǦtement Ǹcologique";3;"end"
"AJU7B06ZHGRQS";129;"BOD11";3;2;52;"RǸsine";2;"end"
"AZBGXVYME48RJ";64;"BOD11";3;2;57;"revǦtement";3;"end"
"A1337MPXA69L1O";78;"BOD11";2;2;29;"bois";2;"beginning"
"A3IRGLXO0OXSQG";87;"BOD11";2;2;30;"bois";2;"beginning"
"AVNP1F3CADQRW";73;"BOD11";4;4;77;"for̻t";4;"beginning"
"A3POQ5BNIWRKJP";203;"BOD11";2;3;52;"protǸger le bois des incendies par une rǸsine";2;"full"
"A7GFJCU8XD32L";204;"BOD11";3;3;45;"revetment anti-incendique naturelle";3;"full"
"AJT3SUCY8NCHA";188;"BOD11";5;5;98;"bois";5;"full"
"A13PVNQT2WWWVL";85;"BOD12";4;2;86;"stresse des poussins";4;"middle"
"A2EXPV7UOY7RP6";77;"BOD12";5;5;93;"poussins";1;"middle"
"A2I2S3U4DRA8ZV";117;"BOD12";5;5;78;"stress";5;"middle"
"A2BF2FUO6F63N7";99;"BOD12";4;1;79;"barbe";4;"end"
"A3IJILP55BWIOP";69;"BOD12";2;2;40;"moineaux";3;"end"
"AALP4034U041N";99;"BOD12";3;3;91;"les moineaux";3;"end"
"A1337MPXA69L1O";75;"BOD12";3;2;49;"Oiseaux";3;"beginning"
"A31PVZ4KDUMEEV";84;"BOD12";3;4;52;"naitre avec une cuill̬re d'argent dans la bouche: application aux moineaux";2;"beginning"
"A3IRGLXO0OXSQG";77;"BOD12";4;4;70;"moineau";4;"beginning"
"A2YX27BC5JWP26";204;"BOD12";4;5;86;"stress";5;"full"
"A3HF3GQEJ6PQB2";280;"BOD12";5;4;86;"dǸveloppement";4;"full"
"A3MSYMSTHZJI98";190;"BOD12";5;5;100;"santǸ";1;"full"
"A13PVNQT2WWWVL";104;"BOD13";3;2;50;"bois d'okoumǸ";4;"middle"
"A2I2S3U4DRA8ZV";108;"BOD13";5;4;82;"okoume";5;"middle"
"A3F6FNJMTWTPTA";111;"BOD13";5;5;78;"polyphǸnol";5;"middle"
"A1S2V59V7NHOKQ";63;"BOD13";4;3;52;"plastique";3;"end"
"A2BF2FUO6F63N7";73;"BOD13";3;1;60;"valorisation";3;"end"
"A3IJILP55BWIOP";93;"BOD13";2;2;38;"recyclage";2;"end"
"A1337MPXA69L1O";80;"BOD13";3;2;40;"Bois";2;"beginning"
"A2SZ92V03AFCWU";104;"BOD13";3;3;77;"bois";4;"beginning"
"A3NSVJGHKJE2DY";100;"BOD13";4;4;62;"for̻t";4;"beginning"
"A23CFOROXR7G7B";466;"BOD13";4;4;82;"Recherche de composants qui remplacent la qualitǸ du bois �� usage industriel.";4;"full"
"A3POQ5BNIWRKJP";280;"BOD13";2;2;20;"la transformation industrielle du bois";2;"full"
"AJT3SUCY8NCHA";583;"BOD13";5;5;96;"bois";5;"full"
"A11ZL8DT13UGRN";164;"BOD14";3;3;42;"accidents du travail";3;"middle"
"A2825I2XO6KZEP";131;"BOD14";3;2;50;"accident";3;"middle"
"ARJDD0Z3R65BD";153;"BOD14";4;4;75;"Accident du travail";4;"middle"
"A28ZQT5WXSMIED";98;"BOD14";4;3;65;"sǸcuritǸ";3;"end"
"A2BF2FUO6F63N7";88;"BOD14";3;3;54;"accident";2;"end"
"A3IJILP55BWIOP";89;"BOD14";3;4;70;"accidents du travail";4;"end"
"A1337MPXA69L1O";74;"BOD14";4;5;76;"accidents";4;"beginning"
"A3IRGLXO0OXSQG";94;"BOD14";4;4;75;"accident";4;"beginning"
"ACKM83MOGDRHP";127;"BOD14";4;4;65;"accident";4;"beginning"
"A20F1SLHKHBUT3";208;"BOD14";4;4;80;"accidents du travail";5;"full"
"A370MPTHYDCDKX";541;"BOD14";4;2;80;"les accidents";4;"full"
"A3MSYMSTHZJI98";510;"BOD14";4;4;92;"daccidents du travall";4;"full"
"A13PVNQT2WWWVL";113;"BOD15";5;4;100;"algorithmie";5;"middle"
"A2I2S3U4DRA8ZV";102;"BOD15";4;4;93;"algorithmique";5;"middle"
"ARJDD0Z3R65BD";140;"BOD15";4;4;73;"Probl��me";4;"middle"
"A2BF2FUO6F63N7";74;"BOD15";4;1;82;"robotique pǸdagogique";4;"end"
"A3IJILP55BWIOP";178;"BOD15";3;2;55;"robotique";2;"end"
"AJK4J7FINM9U2";72;"BOD15";3;3;65;"Robotique pǸdagogique";3;"end"
"A1337MPXA69L1O";68;"BOD15";4;3;60;"Robot";4;"beginning"
"A31PVZ4KDUMEEV";115;"BOD15";2;3;63;"int̩gration des sciences du num̩rique �� l'̩cole";3;"beginning"
"ACKM83MOGDRHP";104;"BOD15";4;4;80;"robot";4;"beginning"
"A14N7TK3CEQVAE";449;"BOD15";5;5;100;"robots";5;"full"
"A3MSYMSTHZJI98";343;"BOD15";5;4;95;"l'algorithme";4;"full"
"A3POQ5BNIWRKJP";263;"BOD15";4;4;75;"L'impact de la robotique �� l'Ǹcole";4;"full"
"A28UOASDK07CKF";109;"BOD16";4;4;48;"rǸsistance des matǸriaux";3;"middle"
"A2I2S3U4DRA8ZV";79;"BOD16";3;4;60;"ingredients";3;"middle"
"A3KLFN0W4O3JVC";94;"BOD16";3;3;61;"Un gel qui permet une bonne cohǸsion molǸculaire";3;"middle"
"A3IJILP55BWIOP";87;"BOD16";3;3;45;"erosion";3;"end"
"A4IQ0TJHUIV3U";109;"BOD16";4;2;66;"micro-organismes";4;"end"
"AJU7B06ZHGRQS";106;"BOD16";4;3;70;"Micro-organismes";4;"end"
"A1337MPXA69L1O";74;"BOD16";4;3;68;"micro-organisme";4;"beginning"
"ACKM83MOGDRHP";97;"BOD16";3;3;42;"diatom̩e";3;"beginning"
"AVNP1F3CADQRW";153;"BOD16";5;3;86;"micro-organisme";4;"beginning"
"A1V6B98VMTBSFS";779;"BOD16";3;2;27;"Recherche sur le contr��le de l'Ǹrosion environnementale";3;"full"
"AJT3SUCY8NCHA";198;"BOD16";5;5;98;"micro-organisme";5;"full"
"AY0R6NKZJK1L2";601;"BOD16";2;2;27;"biofilms";4;"full"
"A1HMZJ59OPLD1P";38;"BRE01";4;5;93;"L'os";5;"beginning"
"A3JSIRLH46UEL7";36;"BRE01";3;2;40;"Cancer";3;"beginning"
"AK3VQAVM96OJ3";70;"BRE01";3;4;70;"Cancer";3;"beginning"
"A2825I2XO6KZEP";164;"BRE01";4;4;75;"Cancer des os et dǸveloppement.";4;"middle"
"A2I2S3U4DRA8ZV";93;"BRE01";3;2;50;"l'os";3;"middle"
"A84BZJ0HK981A";136;"BRE01";5;4;89;"os";4;"middle"
"A1OJ8IJAEIWL9T";70;"BRE01";4;3;70;"os";3;"end"
"A3IRGLXO0OXSQG";77;"BRE01";4;2;40;"simulation";2;"end"
"ANVBXC6AL9UZQ";135;"BRE01";4;3;76;"Creation d'un programme de simulation sur ordinateur";4;"end"
"A14N7TK3CEQVAE";724;"BRE01";5;5;100;"cancer de l'os";5;"full"
"A1V6B98VMTBSFS";536;"BRE01";4;3;39;"Une nouvelle approche et de nouveaux outils pour l'analyse du cancer des os";4;"full"
"AJT3SUCY8NCHA";350;"BRE01";5;5;100;"ostǸosarcome";5;"full"
"A13PVNQT2WWWVL";102;"BRE02";4;5;91;"fenouil";5;"beginning"
"A3EUFDOUX1GCL";97;"BRE02";4;4;70;"agriculture";4;"beginning"
"AK3VQAVM96OJ3";77;"BRE02";5;4;90;"fenouil";4;"beginning"
"A157LV5C7C5B1U";63;"BRE02";3;4;81;"la germination du fenouil";4;"middle"
"A2I2S3U4DRA8ZV";98;"BRE02";4;3;82;"tomographie";4;"middle"
"A3IJILP55BWIOP";81;"BRE02";4;3;67;"agriculture";4;"middle"
"A1LP84A304GZYQ";271;"BRE02";4;5;87;"Le Fenouil";4;"end"
"A3IRGLXO0OXSQG";88;"BRE02";3;2;46;"fenouil";3;"end"
"AQ6J9UQL7OXLR";265;"BRE02";4;5;88;"maternitǸ";4;"end"
"A1O39F8V1QSOS9";421;"BRE02";5;4;82;"germination de fenouil";4;"full"
"A3MSYMSTHZJI98";280;"BRE02";4;5;86;"plantes de santǸ";5;"full"
"AJT3SUCY8NCHA";213;"BRE02";5;5;100;"Fenouil";5;"full"
"A13PVNQT2WWWVL";74;"BRE03";4;3;75;"mars";5;"beginning"
"A1HMZJ59OPLD1P";26;"BRE03";4;5;87;"planete mars";4;"beginning"
"A3K67N86LJC9U9";41;"BRE03";2;2;73;"Mars";2;"beginning"
"A2I2S3U4DRA8ZV";100;"BRE03";4;2;50;"roche_volcanique";2;"middle"
"A3IJILP55BWIOP";92;"BRE03";3;2;40;"mars";3;"middle"
"A84BZJ0HK981A";89;"BRE03";5;4;87;"l'exploration spatiale";5;"middle"
"A1LP84A304GZYQ";291;"BRE03";5;5;100;"le syst��me volcanique";5;"end"
"A3IRGLXO0OXSQG";66;"BRE03";4;2;69;"roche";4;"end"
"AJU7B06ZHGRQS";93;"BRE03";3;3;55;"Syst��me volcanique martien";3;"end"
"A3MSYMSTHZJI98";383;"BRE03";4;4;100;"effet de serre, Nasa";4;"full"
"A3POQ5BNIWRKJP";228;"BRE03";5;5;98;"Histoire volcanique de la plan��te Mars";5;"full"
"AJT3SUCY8NCHA";257;"BRE03";5;5;100;"Mars";5;"full"
"A14FH51IF9CX3G";71;"BRE04";4;2;80;"micro organismes";4;"beginning"
"A15ERD4HOFEPHM";88;"BRE04";4;3;70;"oxyg��ne";3;"beginning"
"A3K67N86LJC9U9";43;"BRE04";3;4;77;"poumon";4;"beginning"
"A29LAW0VTR4DVH";267;"BRE04";2;3;60;"nitrates";4;"middle"
"A3IJILP55BWIOP";89;"BRE04";4;2;45;"pollution";2;"middle"
"ANFE3MX7DI3J6";75;"BRE04";4;4;68;"pollution et nitrates";4;"middle"
"A1337MPXA69L1O";73;"BRE04";4;3;69;"oxyg��ne";3;"end"
"A1LP84A304GZYQ";284;"BRE04";5;5;100;"Foraminif��re";4;"end"
"A3IRGLXO0OXSQG";81;"BRE04";4;3;59;"ocǸan";3;"end"
"A32WS9TVR9ITY8";879;"BRE04";5;4;85;"pollution";5;"full"
"A3POQ5BNIWRKJP";306;"BRE04";5;5;99;"comprendre l'environnement chimique des organismes marins";5;"full"
"AJT3SUCY8NCHA";261;"BRE04";5;5;100;"foraminif��re";5;"full"
"A14FH51IF9CX3G";87;"BRE05";5;3;92;"symbiote";5;"beginning"
"A1HMZJ59OPLD1P";25;"BRE05";4;4;78;"bactǸrie";4;"beginning"
"A2SM26ZFOYOKJY";114;"BRE05";4;4;98;"symbiotes microbiens";4;"beginning"
"A2825I2XO6KZEP";114;"BRE05";3;3;78;"Comportement des insectes.";3;"middle"
"A2I2S3U4DRA8ZV";129;"BRE05";3;2;50;"bacterie";3;"middle"
"A3IJILP55BWIOP";91;"BRE05";4;4;74;"antibiotique";4;"middle"
"A1LP84A304GZYQ";257;"BRE05";4;5;50;"Les bactǸries";3;"end"
"A3IRGLXO0OXSQG";68;"BRE05";5;3;64;"symbiote";3;"end"
"AJU7B06ZHGRQS";67;"BRE05";4;4;77;"Symbiotes";4;"end"
"A14N7TK3CEQVAE";378;"BRE05";5;5;100;"bactǸrie";5;"full"
"A3MSYMSTHZJI98";416;"BRE05";4;4;60;"l'Ǹvolution des esp��ces";4;"full"
"A3POQ5BNIWRKJP";202;"BRE05";5;4;81;"les symbiotes des bactǸries";4;"full"
"A13PVNQT2WWWVL";75;"BRE06";4;4;80;"pucerons";4;"beginning"
"A15ERD4HOFEPHM";80;"BRE06";3;3;65;"insecte";3;"beginning"
"A3JSIRLH46UEL7";31;"BRE06";3;2;35;"insect";2;"beginning"
"A157LV5C7C5B1U";98;"BRE06";5;4;85;"les pucerons du fraisier";5;"middle"
"A2I2S3U4DRA8ZV";80;"BRE06";3;4;46;"parasitoide";3;"middle"
"A3IJILP55BWIOP";83;"BRE06";3;2;39;"parasitoide";2;"middle"
"A1337MPXA69L1O";96;"BRE06";4;3;67;"bactǸrie";4;"end"
"A1OJ8IJAEIWL9T";70;"BRE06";4;4;94;"parasitoid";5;"end"
"ANVBXC6AL9UZQ";106;"BRE06";4;2;53;"RǸsistance aux bacteries";3;"end"
"A2OVMRCLSHX036";203;"BRE06";4;3;82;"parasitoides de pucerons";3;"full"
"A3KRBR1I2R31UT";219;"BRE06";4;3;55;"insectes";3;"full"
"A3MSYMSTHZJI98";256;"BRE06";5;3;94;"insectes";4;"full"
"A14FH51IF9CX3G";74;"BRE07";3;2;70;"conscient";4;"beginning"
"A15ERD4HOFEPHM";89;"BRE07";3;4;63;"cerveau";3;"beginning"
"A1HMZJ59OPLD1P";92;"BRE07";4;4;92;"cerveau";4;"beginning"
"A2825I2XO6KZEP";207;"BRE07";4;4;90;"Neurologie et mǸthodes de calcul.";4;"middle"
"A3IJILP55BWIOP";81;"BRE07";3;2;55;"cerveau";3;"middle"
"A84BZJ0HK981A";82;"BRE07";5;3;91;"neurologie";4;"middle"
"A1337MPXA69L1O";135;"BRE07";3;3;48;"cerveau";3;"end"
"A1LP84A304GZYQ";290;"BRE07";3;1;77;"Region Hot";4;"end"
"A1OJ8IJAEIWL9T";72;"BRE07";2;2;13;"rǸgion";2;"end"
"A2OVMRCLSHX036";209;"BRE07";5;4;70;"capteur d'inconscience";3;"full"
"A3MSYMSTHZJI98";310;"BRE07";3;2;51;"communication";3;"full"
"A3POQ5BNIWRKJP";256;"BRE07";5;3;100;"Soulager les victimes de coma";4;"full"
"A1HMZJ59OPLD1P";39;"BRE08";4;3;75;"autoritǸ locale";3;"beginning"
"A2SM26ZFOYOKJY";112;"BRE08";4;4;97;"aide au dǸveloppement";4;"beginning"
"A31Z9IY8GZC5LD";88;"BRE08";4;3;65;"Politique vs DǸveloppement";3;"beginning"
"A2825I2XO6KZEP";245;"BRE08";5;4;91;"LǸgitimitǸ et �?tat.";4;"middle"
"A3IJILP55BWIOP";81;"BRE08";3;3;63;"dǸveloppement";3;"middle"
"ANFE3MX7DI3J6";68;"BRE08";5;4;88;"support au development local";4;"middle"
"A1337MPXA69L1O";73;"BRE08";4;4;67;"dǸveloppement";4;"end"
"A1OJ8IJAEIWL9T";66;"BRE08";4;5;82;"dǸveloppement";4;"end"
"A3IRGLXO0OXSQG";64;"BRE08";3;4;65;"gouvernance";4;"end"
"A14N7TK3CEQVAE";267;"BRE08";5;5;100;"autoritǸs locales";5;"full"
"A1TKS3S0M8VMCR";226;"BRE08";4;5;81;"gouvernance";4;"full"
"A3MSYMSTHZJI98";290;"BRE08";4;3;81;"dǸveloppement";4;"full"
"A13PVNQT2WWWVL";80;"BRE09";4;4;80;"traductologie";4;"beginning"
"A1HMZJ59OPLD1P";38;"BRE09";5;4;84;"traductologie";5;"beginning"
"A3F6FNJMTWTPTA";67;"BRE09";4;3;42;"traduction";3;"beginning"
"A157LV5C7C5B1U";72;"BRE09";4;3;78;"les Ǹmotions lors d'une traduction";4;"middle"
"A2I2S3U4DRA8ZV";83;"BRE09";5;3;77;"traduction";4;"middle"
"A84BZJ0HK981A";85;"BRE09";5;3;94;"traduction";5;"middle"
"A1LP84A304GZYQ";161;"BRE09";5;5;90;"La traduction";5;"end"
"A1OJ8IJAEIWL9T";68;"BRE09";3;4;72;"la traduction";3;"end"
"A3IRGLXO0OXSQG";74;"BRE09";3;4;80;"traduction";3;"end"
"A3MSYMSTHZJI98";210;"BRE09";4;4;80;"Processus Traduction";4;"full"
"A3POQ5BNIWRKJP";230;"BRE09";5;5;91;"Les bǸnǸfices de la pratique de la traduction";4;"full"
"AJT3SUCY8NCHA";250;"BRE09";5;5;100;"traduction";5;"full"
"A1HMZJ59OPLD1P";38;"BRE10";4;4;84;"plage";4;"beginning"
"A31Z9IY8GZC5LD";49;"BRE10";4;4;75;"Facteur d'influence";5;"beginning"
"A3K67N86LJC9U9";74;"BRE10";3;3;92;"plage";4;"beginning"
"A2825I2XO6KZEP";106;"BRE10";4;4;81;"Transformation de plage.";4;"middle"
"A3IJILP55BWIOP";77;"BRE10";3;2;46;"sociologie";2;"middle"
"ANFE3MX7DI3J6";109;"BRE10";4;3;62;"plages et cohabitations";4;"middle"
"A1OJ8IJAEIWL9T";72;"BRE10";3;4;71;"espace";3;"end"
"A3IRGLXO0OXSQG";94;"BRE10";2;3;70;"libre";3;"end"
"ACKM83MOGDRHP";110;"BRE10";4;4;89;"enquǦte";4;"end"
"A1V6B98VMTBSFS";422;"BRE10";4;4;74;"�?tudier les actions des personnes �� proximitǸ des plans d'eau";4;"full"
"A2OVMRCLSHX036";207;"BRE10";4;4;77;"plages urbaines";4;"full"
"AJT3SUCY8NCHA";260;"BRE10";5;5;100;"plage";5;"full"
"A14FH51IF9CX3G";72;"BRE11";4;2;50;"piege";4;"beginning"
"A15ERD4HOFEPHM";76;"BRE11";3;3;66;"tumeur";3;"beginning"
"A3K67N86LJC9U9";50;"BRE11";3;3;50;"Glioblastome";3;"beginning"
"A2I2S3U4DRA8ZV";105;"BRE11";4;4;78;"cancer";4;"middle"
"A3IJILP55BWIOP";96;"BRE11";3;2;54;"cancer";2;"middle"
"A84BZJ0HK981A";82;"BRE11";5;4;90;"tumeurs";5;"middle"
"A1337MPXA69L1O";75;"BRE11";3;2;74;"tumeur";3;"end"
"A3IRGLXO0OXSQG";63;"BRE11";3;4;53;"tumeur";2;"end"
"AJU7B06ZHGRQS";64;"BRE11";4;3;70;"Pi��ge �� tumeur";3;"end"
"A1V6B98VMTBSFS";368;"BRE11";2;3;39;"La recherche de nouveaux dǸveloppements contre le cancer, plus doux que la chimiothǸrapie";2;"full"
"A3MSYMSTHZJI98";363;"BRE11";4;4;79;"science mǸdecine";4;"full"
"AJT3SUCY8NCHA";265;"BRE11";5;5;100;"pi��ge";5;"full"
"A15IJ20C3R4HUO";89;"BRE12";5;5;91;"microalgues";5;"beginning"
"A1HMZJ59OPLD1P";67;"BRE12";4;5;93;"microalgues";5;"beginning"
"A3K67N86LJC9U9";56;"BRE12";5;5;99;"microalgues";5;"beginning"
"A157LV5C7C5B1U";95;"BRE12";4;4;89;"biologie molǸculaire : Ǹtude des nutriments et des cellules";5;"middle"
"A3IJILP55BWIOP";96;"BRE12";3;3;54;"biologie";3;"middle"
"A84BZJ0HK981A";88;"BRE12";5;4;96;"microalgues";5;"middle"
"ACKM83MOGDRHP";113;"BRE12";4;4;83;"molǸcule";4;"end"
"AJU7B06ZHGRQS";77;"BRE12";3;2;20;"Microalgues";2;"end"
"ANVBXC6AL9UZQ";85;"BRE12";3;4;60;"Microalgues et energie";3;"end"
"A1J9MSHU4I80S5";269;"BRE12";5;3;90;"microalgues";5;"full"
"A3EOXJ7VRTZRYQ";176;"BRE12";5;5;100;"micro-algues";5;"full"
"AJT3SUCY8NCHA";246;"BRE12";5;5;100;"Microalgue";5;"full"
"A13PVNQT2WWWVL";113;"BRE13";4;4;77;"champignon";4;"beginning"
"A15ERD4HOFEPHM";77;"BRE13";4;3;59;"champignon";4;"beginning"
"ARJDD0Z3R65BD";100;"BRE13";4;4;72;"champignon";4;"beginning"
"A157LV5C7C5B1U";126;"BRE13";4;4;89;"la culture des champignons inconnus";4;"middle"
"A3IJILP55BWIOP";199;"BRE13";3;2;56;"champignons";3;"middle"
"A84BZJ0HK981A";83;"BRE13";5;4;91;"champignons";5;"middle"
"A1337MPXA69L1O";76;"BRE13";3;3;40;"champignon";3;"end"
"A1LP84A304GZYQ";268;"BRE13";4;5;25;"Les champignons";2;"end"
"AJU7B06ZHGRQS";71;"BRE13";2;2;43;"Champignons";3;"end"
